"Close Month","Program Administrator Name","Program Administrator NPN","Program Administrator License Number","Carrier","Appointment Type","Producer Last Name","Producer First Name","Producer Entity Name","Producer Resident City","Producer Resident State","Producer Zip Code","FEIN","NPN","License Number","Transaction Type","Transaction State","Transaction Date"
"202601","Ahoy MIT LLC","20213360","1491897","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","OH","01/08/26"
"202601","Ahoy MIT LLC","20213360","3002197096","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","OK","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001791685","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","OR","01/08/26"
"202601","Ahoy MIT LLC","20213360","1062242","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","PA","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001889390","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","RI","01/08/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","SC","01/08/26"
"202601","Ahoy MIT LLC","20213360","40623974","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","SD","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","TN","01/08/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","TX","01/08/26"
"202601","Ahoy MIT LLC","20213360","913270","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","UT","01/08/26"
"202601","Ahoy MIT LLC","20213360","154053","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","VA","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001710769","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","VT","01/08/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","WA","01/08/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","WI","01/08/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","WV","01/08/26"
"202601","Ahoy MIT LLC","20213360","532514","Spinnaker Insurance Company","Agent","Lacks","Amanda","","San Antonio","TX","78207","","21152272","","Appointment","WY","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001853783","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","AL","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","AZ","01/08/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","CA","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001789336","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","CT","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001710854","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","DE","01/08/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","FL","01/08/26"
"202601","Ahoy MIT LLC","20213360","226272","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","GA","01/08/26"
"202601","Ahoy MIT LLC","20213360","17752797","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","IL","01/08/26"
"202601","Ahoy MIT LLC","20213360","3771442","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","IN","01/08/26"
"202601","Ahoy MIT LLC","20213360","1192418","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","KY","01/08/26"
"202601","Ahoy MIT LLC","20213360","984969","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","LA","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001839788","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","MA","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001789374","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","MD","01/08/26"
"202601","Ahoy MIT LLC","20213360","PRN406512","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","ME","01/08/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","MI","01/08/26"
"202601","Ahoy MIT LLC","20213360","10819564","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","MS","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001789586","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","MT","01/08/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","NC","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","NJ","01/08/26"
"202601","Ahoy MIT LLC","20213360","3003223672","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","NM","01/08/26"
"202601","Ahoy MIT LLC","20213360","1868296","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","NY","01/08/26"
"202601","Ahoy MIT LLC","20213360","1491897","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","OH","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001791685","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","OR","01/08/26"
"202601","Ahoy MIT LLC","20213360","1062242","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","PA","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001889390","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","RI","01/08/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","SC","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","TN","01/08/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","TX","01/08/26"
"202601","Ahoy MIT LLC","20213360","154053","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","VA","01/08/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","WA","01/08/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","WI","01/08/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agent","Milligan","Aaliyah","","Saint Matthews","SC","29135","","19780972","","Appointment","WV","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001853783","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","AL","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001838007","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","AZ","01/08/26"
"202601","Ahoy MIT LLC","20213360","6008384","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","CA","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001789336","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","CT","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001710854","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","DE","01/08/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","FL","01/08/26"
"202601","Ahoy MIT LLC","20213360","226272","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","GA","01/08/26"
"202601","Ahoy MIT LLC","20213360","17752797","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","IL","01/08/26"
"202601","Ahoy MIT LLC","20213360","3771442","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","IN","01/08/26"
"202601","Ahoy MIT LLC","20213360","1192418","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","KY","01/08/26"
"202601","Ahoy MIT LLC","20213360","984969","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","LA","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001839788","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","MA","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001789374","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","MD","01/08/26"
"202601","Ahoy MIT LLC","20213360","PRN406512","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","ME","01/08/26"
"202601","Ahoy MIT LLC","20213360","0136831","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","MI","01/08/26"
"202601","Ahoy MIT LLC","20213360","10819564","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","MS","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001789586","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","MT","01/08/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","NC","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001789223","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","NJ","01/08/26"
"202601","Ahoy MIT LLC","20213360","3003223672","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","NM","01/08/26"
"202601","Ahoy MIT LLC","20213360","1868296","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","NY","01/08/26"
"202601","Ahoy MIT LLC","20213360","1491897","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","OH","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001791685","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","OR","01/08/26"
"202601","Ahoy MIT LLC","20213360","1062242","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","PA","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001889390","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","RI","01/08/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","SC","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001710748","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","TN","01/08/26"
"202601","Ahoy MIT LLC","20213360","3213424","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","TX","01/08/26"
"202601","Ahoy MIT LLC","20213360","154053","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","VA","01/08/26"
"202601","Ahoy MIT LLC","20213360","1152069","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","WA","01/08/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","WI","01/08/26"
"202601","Ahoy MIT LLC","20213360","18815352","Spinnaker Insurance Company","Agency","","","Aaliyah Milligan","106 Bugleflower Lane Saint Matthews, SC 29135","SC","","","","","Appointment","WV","01/08/26"
"202601","Ahoy MIT LLC","20213360","L120708","Spinnaker Insurance Company","Agency","","","Achieva Insurance Agency, LLC","1659 Achieva Way, Dunedin, FL, 34698, US","FL","","","20452825","","Appointment","FL","01/08/26"
"202601","Ahoy MIT LLC","20213360","1868296","Spinnaker Insurance Company","Agency","","","Ahmedk Services Inc","2509 Astoria Boulevard STE 1 Astoria, NY 11102","NY","","","","","Appointment","NY","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001853783","Spinnaker Insurance Company","Agency","","","Amanda Lacks","218 Tampico St Unit 2128 San Antonio, TX 78207","TX","","","","","Appointment","AL","01/08/26"
"202601","Ahoy MIT LLC","20213360","3001789359","Spinnaker Insurance Company","Agency","","","Amanda Lacks","218 Tampico St Unit 2128 San Antonio, TX 78207","TX","","","","","Appointment","AR","01/08/26"
