"CarrierName","Program","SubProgram","Policy","PolicyEffective","PolicyExpiration","PolicyCancellation","PolicyReinstatement","State","ASLOB","Product","TransactionType","WrittenPremium","Taxes","PolicyFees","Commission","CollectedPremium","UncollectedPremiumUnder_30_Days","UncollectedPremium_31_60_Days","UncollectedPremium_61_90_Days","UncollectedPremiumOver_90_Days"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-06-0000002225-01","06/27/2025","06/27/2026","","","DC","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","80.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-06-0000002234-01","07/04/2025","07/04/2026","","","NY","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","81.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-06-0000002238-01","06/28/2025","06/28/2026","","","VA","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","38.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-06-0000002240-01","06/28/2025","06/28/2026","","","PA","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","84.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-06-0000002242-01","06/30/2025","06/30/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","46.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-06-0000002249-01","07/01/2025","07/01/2026","","","SC","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","99.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-06-0000002254-01","07/01/2025","07/01/2026","","","TX","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","45.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-06-0000002257-01","07/02/2025","07/02/2026","","","WI","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","16.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002259-01","07/01/2025","07/01/2026","","","PA","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","75.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002265-01","07/01/2025","07/01/2026","","","NY","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","158.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002266-01","07/02/2025","07/02/2026","","","NY","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","144.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002270-01","07/02/2025","07/02/2026","","","CT","9.001","Personal Boaters","Renweal","0.0","","5.0","11.7","117.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002278-01","07/04/2025","07/04/2026","01/23/2026","","AR","9.001","Personal Boaters","Cancellation","-169.0","","1.0","0.0","35.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002281-01","07/05/2025","07/05/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","41.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002294-01","07/03/2025","07/03/2026","","","MN","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","33.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002297-01","07/11/2025","07/11/2026","","","NY","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","108.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002298-01","07/03/2025","07/03/2026","","","NY","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","43.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002305-01","07/05/2025","07/05/2026","","","WV","9.001","Personal Boaters","Renweal","0.0","","5.0","2.2","22.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002311-01","07/08/2025","07/08/2026","","","IA","9.001","Personal Boaters","Renweal","0.0","","5.0","4.72","59.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002312-01","07/07/2025","07/07/2026","","","VA","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","35.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002320-01","07/06/2025","07/06/2026","","","AR","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","20.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002322-01","07/06/2025","07/06/2026","","","TX","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","126.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002328-01","07/08/2025","07/08/2026","","","KY","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","37.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002329-01","07/08/2025","07/08/2026","","","NC","9.001","Personal Boaters","Renweal","0.0","","1.0","35.1","351.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002342-01","07/09/2025","07/09/2026","","","MD","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","95.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002349-01","07/10/2025","07/10/2026","","","TX","9.001","Personal Boaters","Renweal","0.0","","1.0","5.52","69.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002353-01","07/10/2025","07/10/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","126.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002358-01","08/09/2025","08/09/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","190.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002364-01","07/11/2025","07/11/2026","","","ME","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","60.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002366-01","07/11/2025","07/11/2026","","","UT","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","83.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002370-01","07/11/2025","07/11/2026","","","WI","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","142.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002372-01","07/13/2025","07/13/2026","","","MI","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","41.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002374-01","07/12/2025","07/12/2026","","","GA","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","42.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002377-01","07/12/2025","07/12/2026","","","VA","9.001","Personal Boaters","Renweal","0.0","","5.0","7.1","71.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002380-01","07/14/2025","07/14/2026","","","MI","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","57.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002397-01","07/15/2025","07/15/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","169.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002402-01","07/16/2025","07/16/2026","","","DC","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","310.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002424-01","07/18/2025","07/18/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","105.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002431-01","07/19/2025","07/19/2026","","","NY","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","119.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002434-01","07/19/2025","07/19/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","125.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002449-01","07/19/2025","07/19/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","5.0","12.7","127.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002453-01","07/26/2025","07/26/2026","","","MD","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","56.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002457-01","07/20/2025","07/20/2026","","","VA","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","77.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002459-01","07/20/2025","07/20/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","39.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002464-01","07/22/2025","07/22/2026","","","TN","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","45.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002467-01","07/22/2025","07/22/2026","","","TX","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","53.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002478-01","07/23/2025","07/23/2026","","","NY","9.001","Personal Boaters","Renweal","0.0","","1.0","11.1","111.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002482-01","07/26/2025","07/26/2026","","","MI","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","81.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002491-01","07/24/2025","07/24/2026","","","MO","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","49.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002492-01","07/25/2025","07/25/2026","","","VA","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","125.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002497-01","07/29/2025","07/29/2026","","","TX","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","16.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002499-01","07/31/2025","07/31/2026","","","TX","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","16.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002502-01","07/25/2025","07/25/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","70.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002503-01","07/25/2025","07/25/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","1.0","31.6","316.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002504-01","07/25/2025","07/25/2026","","","NY","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","159.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002509-01","08/01/2025","08/01/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","5.0","10.4","104.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002510-01","07/26/2025","07/26/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","47.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002513-01","07/26/2025","07/26/2026","","","CT","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","132.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002517-01","07/26/2025","07/26/2026","","","CT","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","78.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002521-01","07/26/2025","07/26/2026","","","RI","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","171.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002524-01","07/27/2025","07/27/2026","","","NV","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","45.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002525-01","07/27/2025","07/27/2026","","","GA","9.001","Personal Boaters","Renweal","0.0","","5.0","5.5","55.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002529-01","07/29/2025","07/29/2026","","","CA","9.001","Personal Boaters","Endorsement","59.0","","0.0","5.9","59.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002543-01","07/30/2025","07/30/2026","","","MD","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","67.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002545-01","08/01/2025","08/01/2026","","","AR","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","50.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002548-01","08/02/2025","08/02/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","5.0","14.4","144.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002551-01","07/31/2025","07/31/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","5.0","14.7","147.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002552-01","07/31/2025","07/31/2026","","","TX","9.001","Personal Boaters","Renweal","0.0","","1.0","14.04","108.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002555-01","07/31/2025","07/31/2026","","","IL","9.001","Personal Boaters","Renweal","0.0","","5.0","6.4","64.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-07-0000002557-01","07/31/2025","07/31/2026","","","NY","9.001","Personal Boaters","Renweal","0.0","","5.0","14.7","147.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002567-01","08/01/2025","08/01/2026","","","NY","9.001","Personal Boaters","Renweal","0.0","","1.0","3.76","47.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002576-01","08/02/2025","08/02/2026","","","NC","9.001","Personal Boaters","Renweal","0.0","","5.0","2.7","27.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002580-01","08/05/2025","08/05/2026","","","TX","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","26.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002583-01","08/06/2025","08/06/2026","","","KY","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","124.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002585-01","08/05/2025","08/05/2026","","","CT","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","82.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002586-01","08/05/2025","08/05/2026","","","TX","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","37.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002605-01","08/07/2025","08/07/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","5.0","4.16","32.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002606-01","08/09/2025","08/09/2026","","","MD","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","32.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002607-01","08/07/2025","08/07/2026","","","MO","9.001","Personal Boaters","Renweal","0.0","","1.0","6.2","62.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002610-01","08/13/2025","08/13/2026","","","MI","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","75.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002611-01","08/10/2025","08/10/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","43.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002619-01","08/10/2025","08/10/2026","","","SC","9.001","Personal Boaters","Renweal","0.0","","1.0","11.2","112.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002627-01","08/14/2025","08/14/2026","12/29/2025","","SC","9.001","Personal Boaters","Cancellation","-448.0","","0.0","0.0","-448.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002639-01","08/12/2025","08/12/2026","","","OK","9.001","Personal Boaters","Renweal","0.0","","1.0","5.72","44.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002640-01","08/12/2025","08/12/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","67.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002646-01","08/13/2025","08/13/2026","","","NY","9.001","Personal Boaters","Renweal","0.0","","5.0","5.0","50.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002647-01","08/13/2025","08/13/2026","","","NY","9.001","Personal Boaters","Renweal","0.0","","5.0","5.0","50.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002651-01","08/13/2025","08/13/2026","","","TX","9.001","Personal Boaters","Renweal","0.0","","5.0","15.08","116.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002653-01","08/14/2025","08/14/2026","","","TN","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","16.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002654-01","08/14/2025","08/14/2026","","","GA","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","122.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002659-01","08/14/2025","08/14/2026","","","MI","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","113.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002661-01","08/14/2025","08/14/2026","","","NY","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","37.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002664-01","08/15/2025","08/15/2026","","","TX","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","40.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002671-01","08/19/2025","08/19/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","217.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002674-01","08/16/2025","08/16/2026","","","IN","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","15.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002676-01","08/17/2025","08/17/2026","","","TX","9.001","Personal Boaters","Renweal","0.0","","5.0","3.8","38.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002683-01","08/19/2025","08/19/2026","","","PA","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","94.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002684-01","08/19/2025","08/19/2026","","","TN","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","36.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002688-01","08/19/2025","08/19/2026","","","MO","9.001","Personal Boaters","Renweal","0.0","","46.0","0.0","217.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002699-01","08/28/2025","08/28/2026","","","SC","9.001","Personal Boaters","Renweal","0.0","","5.0","13.28","166.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002710-01","08/22/2025","08/22/2026","","08/22/2025","NC","9.001","Personal Boaters","Renweal","0.0","","5.0","8.5","85.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002714-01","08/23/2025","08/23/2026","","","WI","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","218.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002721-01","08/30/2025","08/30/2026","","","SC","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","142.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002724-01","09/01/2025","09/01/2026","01/26/2026","","CA","9.001","Personal Boaters","Cancellation","-614.0","","0.0","0.0","-44.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002733-01","08/30/2025","08/30/2026","","","AZ","9.001","Personal Boaters","Renweal","0.0","","5.0","0.0","25.0","0.0","0.0","0.0","0.0"
"Spinnaker Insurance Company","Ahoy Insurance","","2024-08-0000002734-01","08/27/2025","08/27/2026","","","CA","9.001","Personal Boaters","Renweal","0.0","","1.0","0.0","72.0","0.0","0.0","0.0","0.0"
